price_level,level_type,timeframe,created_at,source,anchor_time,completion_time,direction,period
16290.0,VP_val,daily,,volume_profile,,,,2022-11-22
16327.4525,Fib_0.75_daily,daily,2022-12-01,fibonacci,2022-11-28,2022-12-01,low_to_high,
16331.78,HTF_Level_daily,daily,2022-11-14,htf,,,,
16333.0,Fractal_Low,daily,2022-12-30,fractal,,,,
16333.0,Fib_0.50_daily,daily,2022-11-21,fibonacci,2022-11-14,2022-11-21,high_to_low,
16352.515,Fib_0.75_daily,daily,2022-12-05,fibonacci,2022-11-28,2022-12-05,low_to_high,
16385.0,VP_vah,daily,,volume_profile,,,,2022-11-29
16389.0,Fib_0.50_daily,daily,2022-11-14,fibonacci,2022-11-09,2022-11-14,low_to_high,
16391.0,VP_vah,daily,,volume_profile,,,,2022-11-13
16395.0,VP_vah,daily,,volume_profile,,,,2022-11-20
16400.0,Fib_0.50_daily,daily,2022-12-01,fibonacci,2022-11-21,2022-12-01,low_to_high,
16403.95,Fib_0.50_daily,daily,2022-11-28,fibonacci,2022-11-24,2022-11-28,high_to_low,
16430.0,VP_vah,daily,,volume_profile,,,,2022-11-16
16435.0,VP_vah,daily,,volume_profile,,,,2022-11-23
16438.88,HTF_Level_daily,daily,2022-12-20,htf,,,,
16450.125,Fib_0.50_daily,daily,2022-12-05,fibonacci,2022-11-21,2022-12-05,low_to_high,
16457.5425,Fib_0.75_daily,daily,2022-12-20,fibonacci,2022-12-19,2022-12-20,low_to_high,
16460.0,VP_vah,daily,,volume_profile,,,,2022-11-25
16474.94153,Fib_0.639_daily,daily,2022-12-01,fibonacci,2022-11-28,2022-12-01,low_to_high,
16478.4725,Fib_0.25_daily,daily,2022-11-24,fibonacci,2022-11-21,2022-11-24,low_to_high,
16492.9575,Fib_0.25_daily,daily,2022-12-30,fibonacci,2022-12-27,2022-12-30,high_to_low,
16493.0,VP_poc,daily,,volume_profile,,,,2022-11-29
16501.0,VP_vah,daily,,volume_profile,,,,2022-12-30
16503.0,VP_vah,daily,,volume_profile,,,,2022-11-24
16508.0,VP_vah,daily,,volume_profile,,,,2023-01-01
16510.0,VP_poc,daily,,volume_profile,,,,2022-11-23
16511.13178,Fib_0.639_daily,daily,2022-12-05,fibonacci,2022-11-28,2022-12-05,low_to_high,
16515.0675,Fib_0.25_daily,daily,2022-12-30,fibonacci,2022-12-20,2022-12-30,high_to_low,
16516.0,VP_val,daily,,volume_profile,,,,2022-11-29
16517.56304,Fib_0.639_daily,daily,2022-11-28,fibonacci,2022-11-24,2022-11-28,high_to_low,
16523.0,VP_vah,daily,,volume_profile,,,,2022-11-26
16524.0,VP_vah,daily,,volume_profile,,,,2022-11-27
16527.21395,Fib_0.639_daily,daily,2022-12-14,fibonacci,2022-11-21,2022-12-14,low_to_high,
16527.32,Fractal_Low,daily,2022-12-16,fractal,,,,
16531.0,VP_poc,daily,,volume_profile,,,,2022-11-25
16541.77,HTF_Level_daily,daily,2023-01-01,htf,,,,
16543.0,VP_vah,daily,,volume_profile,,,,2022-12-31
16546.0,VP_poc,daily,,volume_profile,,,,2023-01-01
16546.89417,Fib_0.639_daily,daily,2022-12-20,fibonacci,2022-12-19,2022-12-20,low_to_high,
16547.32,HTF_Level_daily,daily,2022-12-29,htf,,,,
16548.0,VP_vah,daily,,volume_profile,,,,2022-11-17
16552.0,VP_poc,daily,,volume_profile,,,,2022-11-16
16555.0,VP_val,daily,,volume_profile,,,,2022-11-25
16556.0,VP_poc,daily,,volume_profile,,,,2022-11-13
16560.0,VP_poc,daily,,volume_profile,,,,2022-11-27
16568.0,VP_vah,daily,,volume_profile,,,,2022-12-29
16571.0,VP_poc,daily,,volume_profile,,,,2022-12-31
16571.246,Fib_0.639_daily,daily,2022-11-21,fibonacci,2022-11-14,2022-11-21,high_to_low,
16573.0,VP_poc,daily,,volume_profile,,,,2022-11-20
16576.0,VP_val,daily,,volume_profile,,,,2023-01-01
16580.0,VP_val,daily,,volume_profile,,,,2022-11-27
16582.0,VP_poc,daily,,volume_profile,,,,2022-11-26
16588.0,VP_poc,daily,,volume_profile,,,,2022-11-24
16588.0,VP_vah,daily,,volume_profile,,,,2022-12-28
16591.0,VP_val,daily,,volume_profile,,,,2022-12-31
16593.440000000002,Fib_0.75_daily,daily,2022-12-14,fibonacci,2022-11-28,2022-12-14,low_to_high,
16596.0,VP_val,daily,,volume_profile,,,,2022-11-23
16599.0,VP_vah,daily,,volume_profile,,,,2022-11-19
16599.0,VP_vah,daily,,volume_profile,,,,2022-12-19
16600.0,VP_poc,daily,,volume_profile,,,,2022-12-29
16603.0,VP_poc,daily,,volume_profile,,,,2022-12-30
16603.11,HTF_Level_daily,daily,2022-11-24,htf,,,,
16608.29,Fib_0.75_daily,daily,2022-11-28,fibonacci,2022-11-24,2022-11-28,high_to_low,
16623.0,VP_vah,daily,,volume_profile,,,,2022-11-18
16631.5,HTF_Level_daily,daily,2022-12-17,htf,,,,
16633.47,HTF_Level_daily,daily,2022-12-30,htf,,,,
16645.0,VP_val,daily,,volume_profile,,,,2022-12-30
16648.0,VP_val,daily,,volume_profile,,,,2022-12-29
16652.915,Fib_0.50_daily,daily,2022-12-30,fibonacci,2022-12-27,2022-12-30,high_to_low,
16653.0,VP_poc,daily,,volume_profile,,,,2022-11-19
16653.0,VP_poc,daily,,volume_profile,,,,2022-12-28
16658.785,Fib_0.50_daily,daily,2022-12-20,fibonacci,2022-12-19,2022-12-20,low_to_high,
16659.635000000002,Fib_0.50_daily,daily,2022-12-01,fibonacci,2022-11-28,2022-12-01,low_to_high,
16661.0,VP_vah,daily,,volume_profile,,,,2023-01-03
16661.61,HTF_Level_daily,daily,2022-11-17,htf,,,,
16664.0,VP_val,daily,,volume_profile,,,,2022-11-24
16664.0,VP_val,daily,,volume_profile,,,,2022-11-26
16667.0,VP_val,daily,,volume_profile,,,,2022-11-19
16667.0,VP_vah,daily,,volume_profile,,,,2022-12-17
16677.0,VP_vah,daily,,volume_profile,,,,2022-12-22
16678.83,Fractal_Low,daily,2022-12-07,fractal,,,,
16680.0,VP_vah,daily,,volume_profile,,,,2023-01-02
16690.0,VP_vah,daily,,volume_profile,,,,2022-12-16
16691.0,VP_val,daily,,volume_profile,,,,2022-11-20
16692.0,VP_poc,daily,,volume_profile,,,,2022-12-17
16695.0,VP_poc,daily,,volume_profile,,,,2022-11-17
16697.135000000002,Fib_0.50_daily,daily,2022-12-30,fibonacci,2022-12-20,2022-12-30,high_to_low,
16698.0,VP_vah,daily,,volume_profile,,,,2022-12-18
16699.0,VP_val,daily,,volume_profile,,,,2022-12-28
16700.68,HTF_Level_daily,daily,2022-11-20,htf,,,,
16709.760000000002,Fib_0.50_daily,daily,2022-12-05,fibonacci,2022-11-28,2022-12-05,low_to_high,
16711.0,VP_poc,daily,,volume_profile,,,,2022-11-10
16723.0,VP_val,daily,,volume_profile,,,,2022-12-17
16724.0,VP_val,daily,,volume_profile,,,,2022-11-17
16726.0,VP_poc,daily,,volume_profile,,,,2023-01-03
16730.0,VP_poc,daily,,volume_profile,,,,2023-01-02
16733.0,VP_vah,daily,,volume_profile,,,,2022-12-27
16735.0,VP_vah,daily,,volume_profile,,,,2022-11-15
16736.0,VP_poc,daily,,volume_profile,,,,2022-12-19
16738.0,VP_vah,daily,,volume_profile,,,,2023-01-06
16739.0,VP_val,daily,,volume_profile,,,,2022-11-13
16741.0,VP_vah,daily,,volume_profile,,,,2022-12-07
16741.85137,Fib_0.639_daily,daily,2022-12-30,fibonacci,2022-12-27,2022-12-30,high_to_low,
16743.0,VP_vah,daily,,volume_profile,,,,2022-12-20
16747.0,VP_poc,daily,,volume_profile,,,,2022-12-18
16749.0,VP_val,daily,,volume_profile,,,,2023-01-03
16760.0,VP_vah,daily,,volume_profile,,,,2022-11-30
16760.0,VP_val,daily,,volume_profile,,,,2023-01-02
16761.0,VP_vah,daily,,volume_profile,,,,2022-12-08
16761.5,Fib_0.75_daily,daily,2022-11-21,fibonacci,2022-11-14,2022-11-21,high_to_low,
16768.0,VP_val,daily,,volume_profile,,,,2022-12-18
16772.0,VP_poc,daily,,volume_profile,,,,2022-11-18
16777.54,HTF_Level_daily,daily,2022-12-18,htf,,,,
16778.52,HTF_Level_daily,daily,2022-12-24,htf,,,,
16780.0,VP_poc,daily,,volume_profile,,,,2022-11-14
16786.0,VP_vah,daily,,volume_profile,,,,2022-11-12
16786.0,VP_vah,daily,,volume_profile,,,,2022-12-21
16789.2125,Fib_0.25_daily,daily,2022-12-19,fibonacci,2022-12-14,2022-12-19,high_to_low,
16789.5,Fib_0.25_daily,daily,2022-11-14,fibonacci,2022-11-09,2022-11-14,low_to_high,
16792.0,VP_val,daily,,volume_profile,,,,2022-12-19
16793.0,VP_vah,daily,,volume_profile,,,,2022-12-23
16796.0,VP_vah,daily,,volume_profile,,,,2022-12-25
16797.0,VP_poc,daily,,volume_profile,,,,2022-12-20
16798.36453,Fib_0.639_daily,daily,2022-12-30,fibonacci,2022-12-20,2022-12-30,high_to_low,
16799.0,VP_vah,daily,,volume_profile,,,,2023-01-04
16804.0,VP_poc,daily,,volume_profile,,,,2022-12-21
16809.0,VP_val,daily,,volume_profile,,,,2022-11-16
16811.0,VP_poc,daily,,volume_profile,,,,2022-12-07
16812.63,Fractal_High,daily,2022-11-24,fractal,,,,
16812.8725,Fib_0.75_daily,daily,2022-12-30,fibonacci,2022-12-27,2022-12-30,high_to_low,
16813.0,VP_vah,daily,,volume_profile,,,,2023-01-05
16821.0,VP_vah,daily,,volume_profile,,,,2022-12-24
16823.0,VP_poc,daily,,volume_profile,,,,2022-12-08
16824.0,VP_poc,daily,,volume_profile,,,,2022-12-22
16824.0,VP_poc,daily,,volume_profile,,,,2022-12-25
16824.0,VP_vah,daily,,volume_profile,,,,2022-12-26
16830.0,VP_poc,daily,,volume_profile,,,,2023-01-06
16831.85,HTF_Level_daily,daily,2023-01-06,htf,,,,
16832.11,HTF_Level_daily,daily,2022-12-26,htf,,,,
16835.73,HTF_Level_daily,daily,2022-12-25,htf,,,,
16836.0,VP_poc,daily,,volume_profile,,,,2022-12-24
16836.0,VP_poc,daily,,volume_profile,,,,2023-01-05
16836.64,HTF_Level_daily,daily,2022-12-08,htf,,,,
16839.0,VP_val,daily,,volume_profile,,,,2022-12-25
16842.0,VP_poc,daily,,volume_profile,,,,2022-12-26
16844.0,VP_poc,daily,,volume_profile,,,,2022-12-23
16844.0,VP_val,daily,,volume_profile,,,,2022-12-24
16846.0,VP_vah,daily,,volume_profile,,,,2022-11-11
16849.1225,Fib_0.75_daily,daily,2022-12-09,fibonacci,2022-12-07,2022-12-09,low_to_high,
16850.36,HTF_Level_daily,daily,2023-01-05,htf,,,,
16855.0,VP_val,daily,,volume_profile,,,,2022-12-23
16856.0,VP_val,daily,,volume_profile,,,,2023-01-05
16857.0,VP_poc,daily,,volume_profile,,,,2022-11-15
16857.0,VP_val,daily,,volume_profile,,,,2022-11-18
16857.0,VP_poc,daily,,volume_profile,,,,2023-01-04
16859.02748,Fib_0.639_daily,daily,2022-12-14,fibonacci,2022-11-28,2022-12-14,low_to_high,
16860.0275,Fib_0.25_daily,daily,2022-12-20,fibonacci,2022-12-19,2022-12-20,low_to_high,
16862.0,Fib_0.25_daily,daily,2022-12-01,fibonacci,2022-11-21,2022-12-01,low_to_high,
16862.0,VP_val,daily,,volume_profile,,,,2023-01-06
16863.0,VP_val,daily,,volume_profile,,,,2022-12-21
16865.0,VP_poc,daily,,volume_profile,,,,2022-11-12
16865.0,VP_poc,daily,,volume_profile,,,,2022-12-27
16865.185,Fib_0.25_daily,daily,2022-12-07,fibonacci,2022-12-05,2022-12-07,high_to_low,
16867.0,VP_val,daily,,volume_profile,,,,2022-12-22
16868.0,VP_val,daily,,volume_profile,,,,2022-12-26
16871.85,Fractal_Low,daily,2022-12-12,fractal,,,,
16872.0,VP_val,daily,,volume_profile,,,,2022-12-07
16873.0,VP_val,daily,,volume_profile,,,,2022-11-14
16874.0,VP_poc,daily,,volume_profile,,,,2022-11-30
16879.2025,Fib_0.75_daily,daily,2022-12-30,fibonacci,2022-12-20,2022-12-30,high_to_low,
16883.0,VP_val,daily,,volume_profile,,,,2023-01-04
16885.2,HTF_Level_daily,daily,2022-12-04,htf,,,,
16893.0,VP_vah,daily,,volume_profile,,,,2022-12-02
16893.0,VP_vah,daily,,volume_profile,,,,2022-12-03
16896.15,HTF_Level_daily,daily,2022-12-21,htf,,,,
16900.57,HTF_Level_daily,daily,2022-11-16,htf,,,,
16910.0,VP_vah,daily,,volume_profile,,,,2022-12-12
16919.39,HTF_Level_daily,daily,2022-12-27,htf,,,,
16923.0,VP_vah,daily,,volume_profile,,,,2023-01-07
16923.0,VP_vah,daily,,volume_profile,,,,2023-01-08
16924.0,VP_val,daily,,volume_profile,,,,2022-11-12
16924.73237,Fib_0.639_daily,daily,2022-12-09,fibonacci,2022-12-07,2022-12-09,low_to_high,
16925.0,VP_val,daily,,volume_profile,,,,2022-12-27
16927.0,VP_val,daily,,volume_profile,,,,2022-12-20
16931.975,Fib_0.50_daily,daily,2022-12-14,fibonacci,2022-11-21,2022-12-14,low_to_high,
16932.0,VP_vah,daily,,volume_profile,,,,2022-12-04
16937.0,VP_poc,daily,,volume_profile,,,,2023-01-08
16937.1875,Fib_0.25_daily,daily,2022-12-05,fibonacci,2022-11-21,2022-12-05,low_to_high,
16938.0,VP_poc,daily,,volume_profile,,,,2022-12-12
16938.0,VP_poc,daily,,volume_profile,,,,2023-01-07
16943.83,HTF_Level_daily,daily,2023-01-08,htf,,,,
16948.0,VP_val,daily,,volume_profile,,,,2023-01-07
16950.31,HTF_Level_daily,daily,2023-01-07,htf,,,,
16955.14,Fractal_High,daily,2022-12-23,fractal,,,,
16957.0,VP_vah,daily,,volume_profile,,,,2022-12-06
16960.0,VP_poc,daily,,volume_profile,,,,2022-12-03
16961.0,VP_val,daily,,volume_profile,,,,2023-01-08
16964.0,VP_poc,daily,,volume_profile,,,,2022-12-02
16966.35,HTF_Level_daily,daily,2022-12-06,htf,,,,
16972.83,Fractal_High,daily,2022-12-27,fractal,,,,
16977.1625,Fib_0.25_daily,daily,2022-11-21,fibonacci,2022-11-05,2022-11-21,high_to_low,
16978.0,HTF_Level_daily,daily,2022-12-02,htf,,,,
16981.0,VP_val,daily,,volume_profile,,,,2022-11-15
16981.0,VP_vah,daily,,volume_profile,,,,2022-12-01
16983.0,VP_val,daily,,volume_profile,,,,2022-12-03
16991.8175,Fib_0.25_daily,daily,2022-12-01,fibonacci,2022-11-28,2022-12-01,low_to_high,
16992.4775,Fib_0.25_daily,daily,2022-12-16,fibonacci,2022-12-14,2022-12-16,high_to_low,
16993.887499999997,Fib_0.25_daily,daily,2022-12-12,fibonacci,2022-12-09,2022-12-12,high_to_low,
16994.0,VP_val,daily,,volume_profile,,,,2022-12-08
16998.0,VP_poc,daily,,volume_profile,,,,2022-12-06
17000.0,VP_poc,daily,,volume_profile,,,,2022-12-04
17008.0,VP_val,daily,,volume_profile,,,,2022-11-30
17011.0,VP_val,daily,,volume_profile,,,,2022-12-02
17015.0,VP_poc,daily,,volume_profile,,,,2022-12-16
17019.415,Fib_0.50_daily,daily,2022-12-09,fibonacci,2022-12-07,2022-12-09,low_to_high,
17020.0,VP_val,daily,,volume_profile,,,,2022-12-06
17025.0,VP_val,daily,,volume_profile,,,,2022-12-12
17051.54,Fib_0.50_daily,daily,2022-12-07,fibonacci,2022-12-05,2022-12-07,high_to_low,
17053.0,VP_val,daily,,volume_profile,,,,2022-12-04
17061.1625,Fib_0.25_daily,daily,2022-11-09,fibonacci,2022-11-05,2022-11-09,high_to_low,
17061.27,Fractal_High,daily,2022-12-20,fractal,,,,
17067.0,VP_vah,daily,,volume_profile,,,,2022-11-09
17067.005,Fib_0.25_daily,daily,2022-12-05,fibonacci,2022-11-28,2022-12-05,low_to_high,
17077.0,VP_vah,daily,,volume_profile,,,,2022-12-05
17080.0,VP_vah,daily,,volume_profile,,,,2022-12-13
17085.05,HTF_Level_daily,daily,2022-12-12,htf,,,,
17088.96,HTF_Level_daily,daily,2022-12-07,htf,,,,
17092.13,HTF_Level_daily,daily,2022-12-03,htf,,,,
17106.11,Fib_0.75_daily,daily,2022-12-14,fibonacci,2022-12-07,2022-12-14,low_to_high,
17106.65,HTF_Level_daily,daily,2022-12-05,htf,,,,
17110.0,VP_poc,daily,,volume_profile,,,,2022-12-01
17115.925,Fib_0.50_daily,daily,2022-12-12,fibonacci,2022-12-09,2022-12-12,high_to_low,
17134.0,VP_vah,daily,,volume_profile,,,,2022-12-10
17134.0,VP_vah,daily,,volume_profile,,,,2022-12-11
17152.0,VP_vah,daily,,volume_profile,,,,2022-12-09
17154.0,VP_poc,daily,,volume_profile,,,,2022-12-11
17155.15338,Fib_0.639_daily,daily,2022-12-07,fibonacci,2022-12-05,2022-12-07,high_to_low,
17156.0,VP_poc,daily,,volume_profile,,,,2022-12-10
17165.53,HTF_Level_daily,daily,2022-12-01,htf,,,,
17166.0,VP_vah,daily,,volume_profile,,,,2023-01-09
17167.0,VP_poc,daily,,volume_profile,,,,2022-12-13
17176.0,VP_val,daily,,volume_profile,,,,2022-12-10
17180.0,VP_vah,daily,,volume_profile,,,,2023-01-10
17183.77785,Fib_0.639_daily,daily,2022-12-12,fibonacci,2022-12-09,2022-12-12,high_to_low,
17185.0,VP_val,daily,,volume_profile,,,,2022-12-11
17189.7075,Fib_0.25_daily,daily,2022-12-09,fibonacci,2022-12-07,2022-12-09,low_to_high,
17190.0,Fractal_High,daily,2022-11-14,fractal,,,,
17191.61,Fib_0.50_daily,daily,2022-12-14,fibonacci,2022-11-28,2022-12-14,low_to_high,
17203.0,VP_poc,daily,,volume_profile,,,,2023-01-10
17204.0,VP_poc,daily,,volume_profile,,,,2023-01-09
17217.0,VP_poc,daily,,volume_profile,,,,2022-12-09
17224.1,HTF_Level_daily,daily,2022-12-09,htf,,,,
17228.0,VP_val,daily,,volume_profile,,,,2022-12-01
17237.895,Fib_0.75_daily,daily,2022-12-07,fibonacci,2022-12-05,2022-12-07,high_to_low,
17237.9625,Fib_0.75_daily,daily,2022-12-12,fibonacci,2022-12-09,2022-12-12,high_to_low,
17250.875,Fib_0.75_daily,daily,2022-12-14,fibonacci,2022-12-12,2022-12-14,low_to_high,
17280.0,VP_val,daily,,volume_profile,,,,2022-12-09
17281.0,VP_val,daily,,volume_profile,,,,2023-01-09
17295.822320000003,Fib_0.639_daily,daily,2022-12-14,fibonacci,2022-12-07,2022-12-14,low_to_high,
17300.0,VP_vah,daily,,volume_profile,,,,2022-12-15
17306.0,VP_poc,daily,,volume_profile,,,,2022-12-05
17306.75,Fib_0.25_daily,daily,2022-11-21,fibonacci,2022-09-13,2022-11-21,high_to_low,
17322.125,Fib_0.50_daily,daily,2022-12-19,fibonacci,2022-12-14,2022-12-19,high_to_low,
17324.0,Fractal_High,daily,2022-12-01,fractal,,,,
17330.0,VP_val,daily,,volume_profile,,,,2022-12-16
17339.0,VP_val,daily,,volume_profile,,,,2023-01-10
17360.0,Fractal_High,daily,2022-12-09,fractal,,,,
17377.0,VP_vah,daily,,volume_profile,,,,2023-01-11
17378.0,VP_poc,daily,,volume_profile,,,,2022-11-11
17390.75,Fib_0.25_daily,daily,2022-11-09,fibonacci,2022-09-13,2022-11-09,high_to_low,
17402.0,VP_poc,daily,,volume_profile,,,,2022-12-15
17407.0,VP_val,daily,,volume_profile,,,,2022-12-05
17419.162099999998,Fib_0.639_daily,daily,2022-12-14,fibonacci,2022-12-12,2022-12-14,low_to_high,
17423.0,VP_poc,daily,,volume_profile,,,,2023-01-11
17424.25,Fractal_High,daily,2022-12-05,fractal,,,,
17449.95,Fib_0.75_daily,daily,2023-01-21,fibonacci,2022-11-21,2023-01-21,low_to_high,
17457.0,VP_val,daily,,volume_profile,,,,2022-11-10
17457.635000000002,Fib_0.50_daily,daily,2022-12-16,fibonacci,2022-12-14,2022-12-16,high_to_low,
17485.0,VP_val,daily,,volume_profile,,,,2022-11-11
17533.39,Fib_0.50_daily,daily,2022-12-14,fibonacci,2022-12-07,2022-12-14,low_to_high,
17541.0,VP_val,daily,,volume_profile,,,,2023-01-11
17561.1825,Fib_0.75_daily,daily,2023-01-25,fibonacci,2022-11-21,2023-01-25,low_to_high,
17597.135000000002,Fib_0.75_daily,daily,2023-01-29,fibonacci,2022-11-21,2023-01-29,low_to_high,
17602.45,HTF_Level_daily,daily,2022-11-11,htf,,,,
17618.42435,Fib_0.639_daily,daily,2022-12-19,fibonacci,2022-12-14,2022-12-19,high_to_low,
17622.0,Fractal_Low,daily,2022-06-18,fractal,,,,
17629.9,Fib_0.50_daily,daily,2022-12-14,fibonacci,2022-12-12,2022-12-14,low_to_high,
17659.9625,Fib_0.25_daily,daily,2022-12-14,fibonacci,2022-11-21,2022-12-14,low_to_high,
17666.0,VP_val,daily,,volume_profile,,,,2022-12-15
17670.75,Fib_0.75_daily,daily,2023-02-02,fibonacci,2022-11-21,2023-02-02,low_to_high,
17713.0,VP_vah,daily,,volume_profile,,,,2022-12-14
17716.26257,Fib_0.639_daily,daily,2022-12-16,fibonacci,2022-12-14,2022-12-16,high_to_low,
17757.0,VP_val,daily,,volume_profile,,,,2022-12-13
17789.78,Fib_0.25_daily,daily,2022-12-14,fibonacci,2022-11-28,2022-12-14,low_to_high,
17802.0,VP_poc,daily,,volume_profile,,,,2022-12-14
17804.01,HTF_Level_daily,daily,2022-12-15,htf,,,,
17839.4025,Fib_0.75_daily,daily,2023-01-21,fibonacci,2022-11-28,2023-01-21,low_to_high,
17855.0375,Fib_0.75_daily,daily,2022-12-19,fibonacci,2022-12-14,2022-12-19,high_to_low,
17907.0,VP_vah,daily,,volume_profile,,,,2023-01-12
17909.83,Fib_0.25_daily,daily,2022-11-21,fibonacci,2022-08-15,2022-11-21,high_to_low,
17919.5,Fib_0.75_daily,daily,2023-02-16,fibonacci,2022-11-21,2023-02-16,low_to_high,
17922.7925,Fib_0.75_daily,daily,2022-12-16,fibonacci,2022-12-14,2022-12-16,high_to_low,
17950.635000000002,Fib_0.75_daily,daily,2023-01-25,fibonacci,2022-11-28,2023-01-25,low_to_high,
17960.670000000002,Fib_0.25_daily,daily,2022-12-14,fibonacci,2022-12-07,2022-12-14,low_to_high,
17986.5875,Fib_0.75_daily,daily,2023-01-29,fibonacci,2022-11-28,2023-01-29,low_to_high,
17993.83,Fib_0.25_daily,daily,2022-11-09,fibonacci,2022-08-15,2022-11-09,high_to_low,
18008.0,VP_val,daily,,volume_profile,,,,2022-12-14
18008.925,Fib_0.25_daily,daily,2022-12-14,fibonacci,2022-12-12,2022-12-14,low_to_high,
18035.175,Fib_0.75_daily,daily,2023-01-21,fibonacci,2022-12-19,2023-01-21,low_to_high,
18060.2025,Fib_0.75_daily,daily,2023-02-02,fibonacci,2022-11-28,2023-02-02,low_to_high,
18092.7,Fib_0.75_daily,daily,2023-01-21,fibonacci,2022-12-30,2023-01-21,low_to_high,
18125.98,Fractal_Low,daily,2022-09-21,fractal,,,,
18146.4075,Fib_0.75_daily,daily,2023-01-25,fibonacci,2022-12-19,2023-01-25,low_to_high,
18182.36,Fib_0.75_daily,daily,2023-01-29,fibonacci,2022-12-19,2023-01-29,low_to_high,
18190.0,Fractal_Low,daily,2022-10-13,fractal,,,,
18203.7175,Fib_0.75_daily,daily,2023-03-14,fibonacci,2022-11-21,2023-03-14,low_to_high,
18203.9325,Fib_0.75_daily,daily,2023-01-25,fibonacci,2022-12-30,2023-01-25,low_to_high,
18216.0,VP_vah,daily,,volume_profile,,,,2022-06-18
18218.0,VP_poc,daily,,volume_profile,,,,2023-01-12
18239.885000000002,Fib_0.75_daily,daily,2023-01-29,fibonacci,2022-12-30,2023-01-29,low_to_high,
18255.975,Fib_0.75_daily,daily,2023-02-02,fibonacci,2022-12-19,2023-02-02,low_to_high,
18308.9525,Fib_0.75_daily,daily,2023-02-16,fibonacci,2022-11-28,2023-02-16,low_to_high,
18313.5,Fib_0.75_daily,daily,2023-02-02,fibonacci,2022-12-30,2023-02-02,low_to_high,
18326.3838,Fib_0.639_daily,daily,2023-01-21,fibonacci,2022-11-21,2023-01-21,low_to_high,
18368.0,VP_vah,daily,,volume_profile,,,,2022-09-19
18387.95,Fractal_High,daily,2022-12-14,fractal,,,,
18401.0,VP_vah,daily,,volume_profile,,,,2022-10-13
18402.0,VP_poc,daily,,volume_profile,,,,2022-11-09
18461.36,HTF_Level_daily,daily,2022-09-22,htf,,,,
18465.0,VP_poc,daily,,volume_profile,,,,2022-09-19
18471.28,Fractal_Low,daily,2022-09-28,fractal,,,,
18478.325,Fib_0.50_daily,daily,2022-11-21,fibonacci,2022-11-05,2022-11-21,high_to_low,
18485.0,VP_vah,daily,,volume_profile,,,,2022-09-28
18487.00353,Fib_0.639_daily,daily,2023-01-25,fibonacci,2022-11-21,2023-01-25,low_to_high,
18504.725,Fib_0.75_daily,daily,2023-02-16,fibonacci,2022-12-19,2023-02-16,low_to_high,
18510.77,Fractal_Low,daily,2022-09-07,fractal,,,,
18534.325,Fib_0.50_daily,daily,2022-11-09,fibonacci,2022-11-05,2022-11-09,high_to_low,
18538.91894,Fib_0.639_daily,daily,2023-01-29,fibonacci,2022-11-21,2023-01-29,low_to_high,
