open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,bearish_fractal,bullish_fractal
2024-10-17 12:00:00,66872.44,67184.0,66799.9,67171.42,998.62443,2024-10-17 12:59:59.999,66934514.74313920,239650,544.50415000,36496052.09782100,0,False,False
2024-10-17 13:00:00,67171.42,67354.94,66669.0,67021.99,1702.17377,2024-10-17 13:59:59.999,114106265.03302170,339178,892.28318000,59826687.67858650,0,False,False
2024-10-17 14:00:00,67021.99,67293.94,66666.0,67123.8,2327.10904,2024-10-17 14:59:59.999,155763681.19322200,482996,1188.86441000,79578195.84626530,0,False,True
2024-10-17 15:00:00,67123.8,67680.0,66925.06,67590.66,1616.10959,2024-10-17 15:59:59.999,108814764.81939690,301401,852.95644000,57435789.42139780,0,True,False
2024-10-17 16:00:00,67590.67,67590.67,67122.68,67384.42,1677.79081,2024-10-17 16:59:59.999,112981244.99368870,198863,916.52010000,61713012.72110900,0,False,False
2024-10-17 17:00:00,67384.42,67526.0,67156.7,67290.0,1220.03847,2024-10-17 17:59:59.999,82223273.46496820,167230,719.20899000,48482109.07199390,0,False,False
2024-10-17 18:00:00,67290.0,67308.82,66720.0,66938.01,1635.90526,2024-10-17 18:59:59.999,109512547.95818130,243986,702.23199000,46998936.90269430,0,False,True
2024-10-17 19:00:00,66938.01,67017.39,66780.0,66840.0,830.3972,2024-10-17 19:59:59.999,55558450.56195090,110810,352.08485000,23555397.21223580,0,False,False
2024-10-17 20:00:00,66840.0,67149.5,66827.68,66940.0,469.0635,2024-10-17 20:59:59.999,31436076.32875760,70450,238.23478000,15963389.59780560,0,False,False
2024-10-17 21:00:00,66940.0,67129.98,66940.0,67084.0,319.20057,2024-10-17 21:59:59.999,21401868.04737800,44347,162.64757000,10905456.44443750,0,False,False
2024-10-17 22:00:00,67084.01,67480.0,67084.01,67444.02,919.29212,2024-10-17 22:59:59.999,61891123.07978420,110512,626.89371000,42203586.59610700,0,True,False
2024-10-17 23:00:00,67444.02,67479.99,67288.01,67421.78,715.13346,2024-10-17 23:59:59.999,48178803.77745500,65162,390.41714000,26300495.86514110,0,False,False
2024-10-18 00:00:00,67421.78,67457.07,67192.36,67214.42,626.09327,2024-10-18 00:59:59.999,42154213.83186020,110019,245.60554000,16535228.08313840,0,False,False
2024-10-18 01:00:00,67214.41,68260.92,67194.0,68085.5,2138.13847,2024-10-18 01:59:59.999,145033418.23726010,283248,1354.97675000,91940318.61644780,0,True,False
2024-10-18 02:00:00,68085.5,68142.0,67800.0,68103.99,1073.1499,2024-10-18 02:59:59.999,72948959.54152870,241071,506.72829000,34445386.44169740,0,False,False
2024-10-18 03:00:00,68104.0,68108.58,67522.0,67555.4,978.29799,2024-10-18 03:59:59.999,66372973.44442160,134909,332.58892000,22564208.02621760,0,False,False
2024-10-18 04:00:00,67555.41,67867.93,67544.0,67742.72,770.77181,2024-10-18 04:59:59.999,52198312.74254700,81925,330.41282000,22372539.50675600,0,False,False
2024-10-18 05:00:00,67742.71,68050.0,67640.0,68000.79,567.44614,2024-10-18 05:59:59.999,38497856.18717510,89912,295.38155000,20042004.85105110,0,False,False
2024-10-18 06:00:00,68000.79,68378.95,67925.98,68108.0,1482.28962,2024-10-18 06:59:59.999,101009896.79732280,142566,717.69407000,48916678.65632160,0,True,False
2024-10-18 07:00:00,68108.0,68194.0,67864.0,67969.7,1615.5303,2024-10-18 07:59:59.999,109861006.12907100,122316,498.32025000,33890299.42752570,0,False,False
2024-10-18 08:00:00,67969.69,68050.0,67830.0,67922.45,641.38325,2024-10-18 08:59:59.999,43564862.74721190,106264,338.64517000,23000817.84999610,0,False,False
2024-10-18 09:00:00,67922.44,68045.55,67763.26,67802.0,753.29192,2024-10-18 09:59:59.999,51141216.68470830,95665,311.23082000,21133060.09213060,0,False,False
2024-10-18 10:00:00,67802.0,67970.33,67776.43,67874.92,921.44904,2024-10-18 10:59:59.999,62533220.00094250,95980,315.96334000,21443617.81079770,0,False,False
2024-10-18 11:00:00,67874.92,68028.44,67674.98,67702.0,1288.33547,2024-10-18 11:59:59.999,87425140.18653020,106734,485.48187000,32945885.79527150,0,False,False
2024-10-18 12:00:00,67702.0,67820.66,67642.71,67662.0,574.19737,2024-10-18 12:59:59.999,38880774.12497710,107445,270.19673000,18296827.89541160,0,False,True
