price_level,level_type,timeframe,created_at,source,anchor_time,completion_time,direction,period
98879.0,VP_poc,daily,,volume_profile,,,,2024-11-22
98892.0,HTF_Level_daily,daily,2024-11-23,htf,,,,
98909.0,VP_val,daily,,volume_profile,,,,2024-11-23
99000.0,VP_poc,daily,,volume_profile,,,,2024-12-09
99118.0,VP_vah,daily,,volume_profile,,,,2024-12-07
99119.025,Fib_0.50_daily,daily,2024-12-09,fibonacci,2024-12-05,2024-12-09,high_to_low,
99277.31495,Fib_0.639_daily,daily,2024-12-17,fibonacci,2024-12-09,2024-12-17,low_to_high,
99326.0,VP_vah,daily,,volume_profile,,,,2024-12-05
99388.0,VP_val,daily,,volume_profile,,,,2024-11-22
99426.5,Fib_0.50_daily,daily,2024-12-17,fibonacci,2024-12-05,2024-12-17,low_to_high,
99429.61,HTF_Level_daily,daily,2024-12-26,htf,,,,
99451.0,VP_vah,daily,,volume_profile,,,,2024-12-08
99530.0,VP_poc,daily,,volume_profile,,,,2024-12-07
99588.01,Fractal_High,daily,2024-11-22,fractal,,,,
99659.0,VP_val,daily,,volume_profile,,,,2024-12-06
99725.0,VP_val,daily,,volume_profile,,,,2024-12-09
99860.0,VP_val,daily,,volume_profile,,,,2024-12-07
100000.0,VP_poc,daily,,volume_profile,,,,2024-12-11
100004.0,VP_poc,daily,,volume_profile,,,,2024-12-08
100004.29,HTF_Level_daily,daily,2024-12-13,htf,,,,
100105.0,VP_vah,daily,,volume_profile,,,,2024-12-13
100276.0,VP_val,daily,,volume_profile,,,,2024-12-08
100292.76999999999,Fib_0.50_daily,daily,2024-12-20,fibonacci,2024-12-17,2024-12-20,high_to_low,
100409.0,VP_vah,daily,,volume_profile,,,,2024-12-12
100500.40005,Fib_0.639_daily,daily,2024-12-09,fibonacci,2024-12-05,2024-12-09,high_to_low,
100763.775,Fib_0.25_daily,daily,2024-12-05,fibonacci,2024-11-26,2024-12-05,low_to_high,
101000.0,VP_poc,daily,,volume_profile,,,,2024-12-12
101041.0,VP_poc,daily,,volume_profile,,,,2024-12-19
101088.0,VP_vah,daily,,volume_profile,,,,2024-12-14
101109.6,HTF_Level_daily,daily,2024-12-09,htf,,,,
101125.0,HTF_Level_daily,daily,2024-12-12,htf,,,,
101250.0,VP_poc,daily,,volume_profile,,,,2024-12-13
101251.525,Fib_0.50_daily,daily,2024-12-17,fibonacci,2024-12-09,2024-12-17,low_to_high,
101374.0,VP_val,daily,,volume_profile,,,,2024-12-19
101420.0,HTF_Level_daily,daily,2024-12-15,htf,,,,
101424.24,HTF_Level_daily,daily,2024-12-14,htf,,,,
101603.5125,Fib_0.75_daily,daily,2024-12-09,fibonacci,2024-12-05,2024-12-09,high_to_low,
101604.0,VP_vah,daily,,volume_profile,,,,2024-12-18
101748.0,VP_vah,daily,,volume_profile,,,,2024-12-15
101797.0,VP_poc,daily,,volume_profile,,,,2024-12-14
101848.0,VP_val,daily,,volume_profile,,,,2024-12-12
101868.0,VP_val,daily,,volume_profile,,,,2024-12-13
101877.0,VP_val,daily,,volume_profile,,,,2024-12-11
101902.0,VP_poc,daily,,volume_profile,,,,2024-12-05
102063.0,VP_val,daily,,volume_profile,,,,2024-12-14
102533.51394,Fib_0.639_daily,daily,2024-12-20,fibonacci,2024-12-17,2024-12-20,high_to_low,
103028.0,VP_poc,daily,,volume_profile,,,,2024-12-15
103428.0,VP_val,daily,,volume_profile,,,,2024-12-15
103545.0,VP_val,daily,,volume_profile,,,,2024-12-05
103889.75,Fib_0.25_daily,daily,2024-12-17,fibonacci,2024-12-05,2024-12-17,low_to_high,
103991.0,VP_poc,daily,,volume_profile,,,,2024-12-18
104088.0,Fractal_High,daily,2024-12-05,fractal,,,,
104322.885,Fib_0.75_daily,daily,2024-12-20,fibonacci,2024-12-17,2024-12-20,high_to_low,
104446.0,VP_vah,daily,,volume_profile,,,,2024-12-16
104635.0,VP_poc,daily,,volume_profile,,,,2024-12-16
104802.2625,Fib_0.25_daily,daily,2024-12-17,fibonacci,2024-12-09,2024-12-17,low_to_high,
105786.0,VP_val,daily,,volume_profile,,,,2024-12-18
105950.0,VP_vah,daily,,volume_profile,,,,2024-12-17
106133.74,HTF_Level_daily,daily,2024-12-18,htf,,,,
106709.0,VP_val,daily,,volume_profile,,,,2024-12-16
107000.0,VP_poc,daily,,volume_profile,,,,2024-12-17
107262.0,VP_val,daily,,volume_profile,,,,2024-12-17
108353.0,Fractal_High,daily,2024-12-17,fractal,,,,
66835.0,VP_vah,monthly,,volume_profile,,,,2024-10-31
76300.0,VP_poc,monthly,,volume_profile,,,,2024-10-31
92507.0,VP_val,monthly,,volume_profile,,,,2024-10-31
94825.0,VP_vah,monthly,,volume_profile,,,,2024-11-30
96407.99,HTF_Level_monthly,monthly,2024-12-01,htf,,,,
97500.0,VP_poc,monthly,,volume_profile,,,,2024-11-30
101485.0,VP_val,monthly,,volume_profile,,,,2024-11-30
58955.0,VP_vah,weekly,,volume_profile,,,,2024-10-06
60000.0,VP_poc,weekly,,volume_profile,,,,2024-10-06
62758.0,VP_val,weekly,,volume_profile,,,,2024-10-06
65832.0,VP_vah,weekly,,volume_profile,,,,2024-10-13
66263.0,VP_vah,weekly,,volume_profile,,,,2024-10-20
67090.0,VP_poc,weekly,,volume_profile,,,,2024-10-20
67976.0,VP_val,weekly,,volume_profile,,,,2024-10-20
68021.69,HTF_Level_weekly,weekly,2024-10-28,htf,,,,
68250.0,VP_poc,weekly,,volume_profile,,,,2024-10-13
68907.0,VP_val,weekly,,volume_profile,,,,2024-10-13
69032.0,HTF_Level_weekly,weekly,2024-10-21,htf,,,,
69611.0,VP_vah,weekly,,volume_profile,,,,2024-10-27
70198.0,VP_vah,weekly,,volume_profile,,,,2024-11-03
72300.0,VP_poc,weekly,,volume_profile,,,,2024-10-27
73000.0,VP_val,weekly,,volume_profile,,,,2024-10-27
76300.0,VP_poc,weekly,,volume_profile,,,,2024-11-03
77200.0,VP_val,weekly,,volume_profile,,,,2024-11-03
85621.0,VP_vah,weekly,,volume_profile,,,,2024-11-10
87892.0,VP_poc,weekly,,volume_profile,,,,2024-11-10
91830.0,VP_val,weekly,,volume_profile,,,,2024-11-10
92011.0,VP_vah,weekly,,volume_profile,,,,2024-11-17
93558.0,VP_vah,weekly,,volume_profile,,,,2024-12-15
93988.0,VP_vah,weekly,,volume_profile,,,,2024-11-24
94634.0,VP_vah,weekly,,volume_profile,,,,2024-12-22
94667.0,VP_vah,weekly,,volume_profile,,,,2024-12-01
95100.0,VP_poc,weekly,,volume_profile,,,,2024-11-24
95976.0,VP_poc,weekly,,volume_profile,,,,2024-12-01
97185.17,HTF_Level_weekly,weekly,2024-12-02,htf,,,,
97304.0,VP_vah,weekly,,volume_profile,,,,2024-12-08
97512.0,VP_poc,weekly,,volume_profile,,,,2024-12-15
97900.05,HTF_Level_weekly,weekly,2024-11-25,htf,,,,
98166.0,VP_poc,weekly,,volume_profile,,,,2024-12-22
98428.0,VP_val,weekly,,volume_profile,,,,2024-11-24
98430.0,VP_poc,weekly,,volume_profile,,,,2024-11-17
99388.0,VP_val,weekly,,volume_profile,,,,2024-12-22
99550.0,VP_val,weekly,,volume_profile,,,,2024-11-17
100000.0,VP_poc,weekly,,volume_profile,,,,2024-12-08
100275.0,VP_val,weekly,,volume_profile,,,,2024-12-01
101924.0,VP_val,weekly,,volume_profile,,,,2024-12-08
104463.99,HTF_Level_weekly,weekly,2024-12-16,htf,,,,
104550.0,VP_val,weekly,,volume_profile,,,,2024-12-15
